Selection,Scenario name,vehYear,vehPtType,dragCoef,frontalAreaM2,gliderKg,vehCgM,driveAxleWeightFrac,wheelBaseM,cargoKg,vehOverrideKg,maxFuelStorKw,fuelStorSecsToPeakPwr,fuelStorKwh,fuelStorKwhPerKg,maxFuelConvKw,fcEffMap,fcEffType,fuelConvSecsToPeakPwr,fuelConvBaseKg,fuelConvKwPerKg,mcPwrOutPerc,maxMotorKw,motorSecsToPeakPwr,stopStart,mcPeKgPerKw,mcPeBaseKg,maxEssKw,maxEssKwh,essKgPerKwh,essBaseKg,essRoundTripEff,essLifeCoefA,essLifeCoefB,wheelInertiaKgM2,numWheels,wheelRrCoef,wheelRadiusM,wheelCoefOfFric,minSoc,maxSoc,essDischgToFcMaxEffPerc,essChgToFcMaxEffPerc,maxAccelBufferMph,maxAccelBufferPercOfUseableSoc,percHighAccBuf,mphFcOn,kwDemandFcOn,altEff,chgEff,auxKw,forceAuxOnFC,transKg,transEff,compMassMultiplier,essToFuelOkError,maxRegen,valUddsMpgge,valHwyMpgge,valCombMpgge,valUddsKwhPerMile,valHwyKwhPerMile,valCombKwhPerMile,valCdRangeMi,valConst65MphKwhPerMile,valConst60MphKwhPerMile,valConst55MphKwhPerMile,valConst45MphKwhPerMile,valUnadjUddsKwhPerMile,valUnadjHwyKwhPerMile,val0To60Mph,valEssLifeMiles,valRangeMiles,valVehBaseCost,valMsrp,minFcTimeOn,idleFcKw,mcEffMap
247,2022 Toyota Avalon,2022,Conv,0.341457978,2.255621295,0,-0.53,0.59,2.6,0,1814.368,10000,1,10000,9.89,224.546,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.009147491,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
248,2022 Toyota C-HR,2022,Conv,0.362595221,2.388286836,0,-0.53,0.59,2.6,0,1644.271,10000,1,10000,9.89,107.3807816,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.009869986,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
249,2022 Mercedes-Benz C300 4matic Convertible,2022,Conv,0.35585643,2.175249843,0,-0.53,0.59,2.6,0,1927.766,10000,1,10000,9.89,190.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.011104266,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
250,2022 Volvo XC90 T5 AWD,2022,Conv,0.363593332,2.901746132,0,-0.53,0.59,2.6,0,2267.96,10000,1,10000,9.89,186.424968,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.007660269,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
251,2022 Jaguar XF P250,2022,Conv,0.283453417,2.560935201,0,-0.53,0.59,2.6,0,1927.766,10000,1,10000,9.89,183.442,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.01068833,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
252,2022 Cadillac CT5,2022,Conv,0.371075373,2.324345029,0,-0.53,0.59,2.6,0,1814.368,10000,1,10000,9.89,175.2394699,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.009393787,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
253,2022 Toyota RAV4 AWD,2022,Conv,0.36301143,2.690162362,0,-0.53,0.59,2.6,0,1757.669,10000,1,10000,9.89,151.377074,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.008900433,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
254,2022 Kia Sportage FWD,2022,Conv,0.390267343,2.594085134,0,-0.53,0.59,2.6,0,1814.368,10000,1,10000,9.89,179.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.009393993,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
255,2022 Mercedes-Benz AMG SL63 4matic Plus,2022,Conv,0.376430979,2.212134285,0,-0.53,0.59,2.6,0,2154.562,10000,1,10000,9.89,430.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.011945734,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
256,2022 Toyota Tacoma 2WD,2022,Conv,0.488120991,2.880474239,0,-0.53,0.59,2.6,0,1927.766,10000,1,10000,9.89,118.614,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.009520956,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
257,2022 Dodge Durango RWD,2022,Conv,0.345537756,2.997028199,0,-0.53,0.59,2.6,0,2494.756,10000,1,10000,9.89,268.4519539,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.009048097,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
258,2022 Chevrolet Blazer AWD,2022,Conv,0.399165253,2.818100815,0,-0.53,0.59,2.6,0,2041.164,10000,1,10000,9.89,170.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.007534716,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
259,2022 Land Rover Range Rover Velar,2022,Conv,0.337871283,3.072250307,0,-0.53,0.59,2.6,0,2154.562,10000,1,10000,9.89,184.188,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.010486627,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
260,2022 Mercedes-Benz GLB250 4matic,2022,Conv,0.360871953,2.585453539,0,-0.53,0.59,2.6,0,1927.766,10000,1,10000,9.89,165.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.008762457,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
261,2022 Ford Expedition 2WD,2022,Conv,0.383491214,3.356308771,0,-0.53,0.59,2.6,0,2721.552,10000,1,10000,9.89,283.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.006589018,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
262,2022 Land Rover Range Rover,2022,Conv,0.402331944,3.15221047,0,-0.53,0.59,2.6,0,2721.552,10000,1,10000,9.89,298.4,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.009692226,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
263,2022 Mitsubishi Eclipse Cross ES 4WD,2022,Conv,0.368520818,2.592851266,0,-0.53,0.59,2.6,0,1700.97,10000,1,10000,9.89,113.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.009729356,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
264,2022 Land Rover Range Rover Sport SVR,2022,Conv,0.387116456,3.402954484,0,-0.53,0.59,2.6,0,2494.756,10000,1,10000,9.89,429.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.01052323,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
265,2022 Acura TLX FWD,2022,Conv,0.359352373,2.325858574,0,-0.53,0.59,2.6,0,1814.368,10000,1,10000,9.89,202.8303652,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.00807884,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
266,2022 BMW 230i Coupe,2022,Conv,0.300941497,2.175732423,0,-0.53,0.59,2.6,0,1757.669,10000,1,10000,9.89,190.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.010740451,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
267,2022 Ram Promaster City,2022,Conv,0.411657234,2.925858664,0,-0.53,0.59,2.6,0,1700.97,10000,1,10000,9.89,132.7345772,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.007744158,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
268,2022 Buick Encore GX AWD,2022,Conv,0.408351602,2.509820142,0,-0.53,0.59,2.6,0,1587.572,10000,1,10000,9.89,116.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.009015735,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
269,2022 Mercedes-Benz AMG CLA35 4matic,2022,Conv,0.362243787,2.216812018,0,-0.53,0.59,2.6,0,1814.368,10000,1,10000,9.89,225.201,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.012538837,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
270,2022 Porsche 911 Carrera S,2022,Conv,0.424886574,2.042842043,0,-0.53,0.59,2.6,0,1757.669,10000,1,10000,9.89,330.478,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.01496292,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
271,2022 Porsche 718 Cayman S,2022,Conv,0.371763644,1.982908937,0,-0.53,0.59,2.6,0,1587.572,10000,1,10000,9.89,260.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.014163742,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
272,2022 Mercedes-Benz AMG CLA45 4matic,2022,Conv,0.377595054,2.193478194,0,-0.53,0.59,2.6,0,1814.368,10000,1,10000,9.89,284.8573511,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.011366363,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
273,2022 Honda Passport AWD,2022,Conv,0.408822421,3.112046679,0,-0.53,0.59,2.6,0,2041.164,10000,1,10000,9.89,209.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.007523985,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
274,2022 Jeep Grand Cherokee L 2WD,2022,Conv,0.383620406,3.038743923,0,-0.53,0.59,2.6,0,2267.96,10000,1,10000,9.89,215.501,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.007672716,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
275,2022 Toyota Camry TRD,2022,Conv,0.354823687,2.256899035,0,-0.53,0.59,2.6,0,1757.669,10000,1,10000,9.89,225.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.008782292,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
276,2022 Mercedes-Benz AMG GLC43 4matic,2022,Conv,0.352025499,2.688188172,0,-0.53,0.59,2.6,0,2041.164,10000,1,10000,9.89,287.0944507,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.011944136,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
277,2022 Bentley Continental GT V8 Convertible,2022,Conv,0.510263544,2.347212725,0,-0.53,0.59,2.6,0,2721.552,10000,1,10000,9.89,407.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.009945099,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
278,2022 Land Rover Range Rover Sport,2022,Conv,0.342131064,3.402954484,0,-0.53,0.59,2.6,0,2494.756,10000,1,10000,9.89,386.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.010576075,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
279,2022 Ford Mustang Convertible,2022,Conv,0.4266473,2.245212929,0,-0.53,0.59,2.6,0,1814.368,10000,1,10000,9.89,231.1669603,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.010336417,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
280,2022 Lexus RC F,2022,Conv,0.389440072,2.177761451,0,-0.53,0.59,2.6,0,1927.766,10000,1,10000,9.89,351.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.011878486,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
281,2022 Kia Telluride FWD,2022,Conv,0.395375926,2.95847118,0,-0.53,0.59,2.6,0,2041.164,10000,1,10000,9.89,217.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.007539722,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
282,2022 Volvo XC60 B6 AWD,2022,Conv,0.363536921,2.682139474,0,-0.53,0.59,2.6,0,2041.164,10000,1,10000,9.89,219.9814622,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.010379401,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
283,2022 Ford Escape FWD,2022,Conv,0.355389071,2.686000112,0,-0.53,0.59,2.6,0,1644.271,10000,1,10000,9.89,135.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.005940988,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
